video_id,middle_frame_timestamp,x1,y1,x2,y2,action_id
kMy-6RtoOVU,1550,0.023,0.016,0.559,0.978,64
kMy-6RtoOVU,1551,0.168,0.0,0.488,0.93,64
kMy-6RtoOVU,1551,0.697,0.096,0.953,0.576,64
kMy-6RtoOVU,1552,0.158,0.011,0.934,0.996,64
kMy-6RtoOVU,1553,0.527,0.08,0.893,0.996,64
kMy-6RtoOVU,1553,0.527,0.08,0.893,0.996,71
kMy-6RtoOVU,1555,0.012,0.0,0.43,0.973,64
kMy-6RtoOVU,1555,0.307,0.089,0.97,1.0,64
kMy-6RtoOVU,1556,0.3,0.092,0.737,1.0,64
kMy-6RtoOVU,1556,0.658,0.094,1.0,0.956,64
kMy-6RtoOVU,1558,0.332,0.013,0.562,0.999,64
kMy-6RtoOVU,1558,0.521,0.554,0.881,1.0,64
kMy-6RtoOVU,1566,0.406,0.009,0.884,0.997,64
kMy-6RtoOVU,1568,0.216,0.198,0.689,0.985,64
kMy-6RtoOVU,1569,0.0,0.017,0.596,1.0,64
kMy-6RtoOVU,1569,0.602,0.005,0.922,1.0,64
kMy-6RtoOVU,1579,0.334,0.032,0.693,0.894,64
kMy-6RtoOVU,1580,0.368,0.042,0.585,0.851,64
kMy-6RtoOVU,1585,0.363,0.028,0.6,0.858,64
kMy-6RtoOVU,1586,0.356,0.039,0.629,0.874,64
kMy-6RtoOVU,1633,0.225,0.232,0.627,0.99,64
kMy-6RtoOVU,1633,0.721,0.292,1.0,0.974,64
kMy-6RtoOVU,1634,0.182,0.072,0.495,0.991,64
kMy-6RtoOVU,1634,0.546,0.0,0.98,0.989,64
kMy-6RtoOVU,1635,0.405,0.184,0.725,0.89,64
kMy-6RtoOVU,1635,0.405,0.184,0.725,0.89,71
kMy-6RtoOVU,1635,0.679,0.511,0.844,0.82,64
kMy-6RtoOVU,1636,0.407,0.066,0.643,0.892,64
kMy-6RtoOVU,1636,0.407,0.066,0.643,0.892,71
kMy-6RtoOVU,1636,0.723,0.166,0.991,0.859,64
kMy-6RtoOVU,1637,0.143,0.066,0.521,0.979,64
kMy-6RtoOVU,1637,0.143,0.066,0.521,0.979,71
kMy-6RtoOVU,1638,0.097,0.245,0.334,0.983,64
kMy-6RtoOVU,1638,0.572,0.325,0.978,0.982,64
kMy-6RtoOVU,1639,0.221,0.035,0.577,0.999,64
kMy-6RtoOVU,1639,0.507,0.173,1.0,1.0,64
kMy-6RtoOVU,1640,0.284,0.0,0.553,1.0,64
kMy-6RtoOVU,1640,0.284,0.0,0.553,1.0,71
kMy-6RtoOVU,1641,0.382,0.003,0.916,0.839,64
kMy-6RtoOVU,1648,0.585,0.072,0.906,1.0,64
kMy-6RtoOVU,1649,0.004,0.018,0.502,1.0,64
kMy-6RtoOVU,1650,0.039,0.0,0.58,0.965,64
kMy-6RtoOVU,1650,0.613,0.075,0.934,0.984,64
kMy-6RtoOVU,1651,0.321,0.012,0.789,0.982,64
kMy-6RtoOVU,1651,0.698,0.206,0.996,0.982,64
kMy-6RtoOVU,1652,0.002,0.329,0.621,1.0,64
kMy-6RtoOVU,1653,0.0,0.175,0.329,0.98,64
kMy-6RtoOVU,1654,0.0,0.014,0.231,0.972,64
kMy-6RtoOVU,1654,0.49,0.005,0.912,0.993,64
kMy-6RtoOVU,1655,0.145,0.379,0.482,0.985,64
kMy-6RtoOVU,1655,0.345,0.022,0.815,0.98,64
kMy-6RtoOVU,1656,0.03,0.182,0.422,0.977,64
kMy-6RtoOVU,1657,0.106,0.015,0.896,1.0,64
kMy-6RtoOVU,1658,0.035,0.009,0.477,1.0,64
kMy-6RtoOVU,1658,0.333,0.008,0.816,0.99,64
kMy-6RtoOVU,1659,0.054,0.015,0.748,0.988,64
kMy-6RtoOVU,1661,0.193,0.019,0.46,0.981,64
kMy-6RtoOVU,1661,0.428,0.372,0.867,0.991,64
kMy-6RtoOVU,1662,0.127,0.0,0.947,0.959,64
kMy-6RtoOVU,1663,0.405,0.048,0.938,0.984,64
kMy-6RtoOVU,1674,0.338,0.041,0.901,1.0,66
kplbKz3_fZk,1097,0.398,0.416,0.543,0.987,66
kplbKz3_fZk,1626,0.192,0.089,0.743,0.993,66
kplbKz3_fZk,1657,0.765,0.291,0.998,0.993,66
l-jxh8gpxuY,977,0.209,0.148,0.652,0.99,66
l-jxh8gpxuY,978,0.0,0.002,0.238,1.0,66
l-jxh8gpxuY,1025,0.0,0.238,0.17,0.914,66
l-jxh8gpxuY,1036,0.696,0.356,0.99,0.893,66
l-jxh8gpxuY,1253,0.387,0.002,0.961,0.988,66
l-jxh8gpxuY,1261,0.539,0.154,1.0,0.991,66
l-jxh8gpxuY,1263,0.377,0.148,0.95,0.999,66
l-jxh8gpxuY,1460,0.086,0.006,0.997,0.993,66
l-jxh8gpxuY,1544,0.144,0.12,0.459,0.961,66
l-jxh8gpxuY,1768,0.315,0.292,0.642,0.834,66
l-jxh8gpxuY,1769,0.0,0.0,1.0,0.973,66
l-jxh8gpxuY,1770,0.533,0.017,1.0,0.988,66
l-jxh8gpxuY,1773,0.485,0.006,0.996,0.984,66
l-jxh8gpxuY,1795,0.487,0.284,0.73,0.796,66
l-jxh8gpxuY,1796,0.6,0.194,0.802,0.783,64
l-jxh8gpxuY,1796,0.6,0.194,0.802,0.783,66
l-jxh8gpxuY,1797,0.588,0.21,0.818,0.758,64
lT1zdTL-3SM,1018,0.806,0.275,0.971,0.895,76
lT1zdTL-3SM,1019,0.811,0.276,0.977,0.888,76
lT1zdTL-3SM,1020,0.811,0.272,0.971,0.889,76
lT1zdTL-3SM,1026,0.8,0.28,0.974,0.87,76
lT1zdTL-3SM,1029,0.811,0.277,0.964,0.876,76
lT1zdTL-3SM,1031,0.814,0.278,0.964,0.887,76
lT1zdTL-3SM,1036,0.805,0.273,0.966,0.844,76
lT1zdTL-3SM,1038,0.793,0.275,0.958,0.852,76
lT1zdTL-3SM,1043,0.816,0.276,0.971,0.86,76
lT1zdTL-3SM,1048,0.024,0.182,0.5,0.985,66
lT1zdTL-3SM,1051,0.195,0.112,0.673,1.0,66
lT1zdTL-3SM,1051,0.659,0.678,0.898,0.994,66
lT1zdTL-3SM,1061,0.787,0.155,0.997,0.969,66
lT1zdTL-3SM,1068,0.708,0.195,0.975,0.983,76
lT1zdTL-3SM,1092,0.633,0.04,0.99,0.933,76
lT1zdTL-3SM,1095,0.633,0.002,0.993,0.969,76
lT1zdTL-3SM,1096,0.651,0.012,0.99,0.98,76
lT1zdTL-3SM,1098,0.638,0.003,0.993,0.99,76
lT1zdTL-3SM,1099,0.751,0.0,1.0,1.0,76
lT1zdTL-3SM,1100,0.661,0.0,1.0,0.943,76
lT1zdTL-3SM,1101,0.682,0.025,0.996,1.0,76
lT1zdTL-3SM,1117,0.667,0.0,0.976,0.992,76
lWXhqIAvarw,1262,0.141,0.368,0.522,0.994,66
lWXhqIAvarw,1379,0.345,0.015,1.0,0.956,66
lWXhqIAvarw,1386,0.386,0.006,0.955,0.989,66
mfsbYdLx9wE,1107,0.296,0.12,0.499,0.886,66
mfsbYdLx9wE,1235,0.487,0.383,0.795,0.888,66
mfsbYdLx9wE,1236,0.467,0.389,0.792,0.907,66
mfsbYdLx9wE,1244,0.431,0.354,0.83,0.913,66
mfsbYdLx9wE,1275,0.087,0.255,0.516,0.962,66
mfsbYdLx9wE,1373,0.064,0.11,0.508,0.994,66
mfsbYdLx9wE,1380,0.072,0.206,0.442,0.988,66
mfsbYdLx9wE,1398,0.06,0.149,0.564,0.997,66
mfsbYdLx9wE,1403,0.06,0.09,0.501,0.996,66
mfsbYdLx9wE,1404,0.086,0.241,0.451,0.972,66
mfsbYdLx9wE,1408,0.072,0.125,0.797,0.988,66
mfsbYdLx9wE,1409,0.3,0.045,0.952,0.995,66
mfsbYdLx9wE,1456,0.076,0.34,0.542,0.99,66
mfsbYdLx9wE,1461,0.101,0.085,0.586,0.996,66
mfsbYdLx9wE,1462,0.068,0.062,0.653,0.998,66
mfsbYdLx9wE,1465,0.351,0.172,0.676,0.921,66
mfsbYdLx9wE,1469,0.369,0.131,0.594,0.548,66
mfsbYdLx9wE,1484,0.486,0.149,0.577,0.589,76
mfsbYdLx9wE,1485,0.453,0.168,0.578,0.588,76
mfsbYdLx9wE,1544,0.229,0.133,0.486,0.96,76
miB-wo2PfLI,1209,0.727,0.332,0.987,0.983,66
miB-wo2PfLI,1218,0.514,0.29,0.757,0.987,66
miB-wo2PfLI,1222,0.12,0.387,0.489,0.991,66
miB-wo2PfLI,1223,0.011,0.387,0.348,0.997,66
miB-wo2PfLI,1345,0.499,0.433,0.698,0.918,66
miB-wo2PfLI,1354,0.469,0.125,0.711,1.0,66
miB-wo2PfLI,1400,0.433,0.366,0.602,0.582,66
miB-wo2PfLI,1496,0.121,0.144,0.615,0.979,66
miB-wo2PfLI,1557,0.343,0.228,0.595,0.716,66
miB-wo2PfLI,1558,0.011,0.556,0.137,0.991,66
miB-wo2PfLI,1560,0.328,0.403,0.424,0.842,66
miB-wo2PfLI,1579,0.255,0.349,0.427,0.96,76
miB-wo2PfLI,1750,0.011,0.155,0.691,0.988,66
miB-wo2PfLI,1750,0.011,0.155,0.691,0.988,76
miB-wo2PfLI,1754,0.551,0.165,0.945,1.0,66
mkcDANJjDcM,1217,0.137,0.155,0.352,0.983,66
mkcDANJjDcM,1218,0.112,0.029,0.326,0.99,66
mkcDANJjDcM,1660,0.005,0.0,0.569,0.993,66
mkcDANJjDcM,1729,0.124,0.158,0.758,0.994,64
mkcDANJjDcM,1730,0.216,0.0,0.998,0.96,64
mkcDANJjDcM,1731,0.594,0.219,0.997,0.978,64
mkcDANJjDcM,1733,0.207,0.127,0.734,0.969,64
mkcDANJjDcM,1733,0.207,0.127,0.734,0.969,76
mkcDANJjDcM,1733,0.554,0.203,0.762,0.948,64
mkcDANJjDcM,1733,0.554,0.203,0.762,0.948,66
oD_wxyTHJ2I,1038,0.455,0.234,0.655,0.637,66
oD_wxyTHJ2I,1099,0.262,0.319,0.573,0.968,66
oD_wxyTHJ2I,1156,0.224,0.177,0.873,0.984,66
oD_wxyTHJ2I,1157,0.278,0.165,0.855,0.97,66
oD_wxyTHJ2I,1190,0.483,0.288,0.689,0.747,66
oD_wxyTHJ2I,1199,0.54,0.297,0.974,0.783,66
oD_wxyTHJ2I,1520,0.175,0.04,0.908,0.985,66
oWhvucAskhk,1364,0.601,0.271,1.0,0.998,64
oWhvucAskhk,1392,0.0,0.331,0.433,0.982,64
oWhvucAskhk,1392,0.609,0.054,0.936,0.98,64
oWhvucAskhk,1393,0.354,0.365,0.7,0.986,64
oWhvucAskhk,1398,0.141,0.075,0.489,0.995,64
oWhvucAskhk,1399,0.235,0.334,0.509,0.984,64
oWhvucAskhk,1400,0.488,0.449,0.66,0.947,64
oWhvucAskhk,1401,0.225,0.278,0.451,0.982,64
oWhvucAskhk,1402,0.022,0.017,0.573,1.0,71
oWhvucAskhk,1402,0.315,0.187,1.0,1.0,64
oWhvucAskhk,1406,0.605,0.199,0.999,0.987,64
oWhvucAskhk,1623,0.45,0.238,0.518,0.51,76
oWhvucAskhk,1624,0.406,0.202,0.517,0.474,76
oWhvucAskhk,1625,0.232,0.177,0.407,0.496,76
oWhvucAskhk,1625,0.354,0.186,0.451,0.48,76
oWhvucAskhk,1625,0.422,0.194,0.527,0.451,64
oWhvucAskhk,1626,0.281,0.191,0.361,0.532,64
oWhvucAskhk,1626,0.281,0.191,0.361,0.532,76
oWhvucAskhk,1626,0.404,0.2,0.538,0.513,64
oWhvucAskhk,1627,0.226,0.176,0.396,0.52,64
oWhvucAskhk,1627,0.226,0.176,0.396,0.52,76
oWhvucAskhk,1682,0.012,0.013,0.889,0.969,64
oWhvucAskhk,1683,0.0,0.145,0.177,1.0,64
oWhvucAskhk,1684,0.426,0.194,0.959,0.984,64
oWhvucAskhk,1685,0.131,0.0,0.964,0.997,64
oWhvucAskhk,1686,0.003,0.043,0.286,0.919,64
oWhvucAskhk,1688,0.078,0.221,0.492,0.993,66
oWhvucAskhk,1690,0.0,0.121,0.26,0.982,64
oWhvucAskhk,1690,0.068,0.083,0.891,0.999,64
oWhvucAskhk,1690,0.791,0.194,1.0,0.695,64
oWhvucAskhk,1780,0.228,0.096,0.522,0.924,64
oWhvucAskhk,1783,0.112,0.345,0.483,0.989,64
oWhvucAskhk,1784,0.03,0.095,0.568,0.974,71
oWhvucAskhk,1784,0.504,0.054,0.991,1.0,64
oWhvucAskhk,1785,0.64,0.002,0.999,0.995,64
oWhvucAskhk,1795,0.147,0.343,0.455,0.98,64
oWhvucAskhk,1796,0.251,0.273,0.489,0.994,64
oWhvucAskhk,1796,0.251,0.273,0.489,0.994,71
oWhvucAskhk,1796,0.421,0.063,0.915,0.994,64
oWhvucAskhk,1797,0.045,0.017,0.827,0.998,64
oq_bufAhyl8,905,0.486,0.0,1.0,0.995,66
oq_bufAhyl8,916,0.471,0.0,1.0,0.991,66
oq_bufAhyl8,925,0.475,0.0,1.0,0.996,66
oq_bufAhyl8,926,0.425,0.0,1.0,0.986,66
oq_bufAhyl8,941,0.415,0.0,1.0,0.999,66
oq_bufAhyl8,943,0.344,0.002,1.0,0.98,66
oq_bufAhyl8,959,0.375,0.0,1.0,0.968,66
oq_bufAhyl8,960,0.39,0.0,0.998,0.984,66
oq_bufAhyl8,1226,0.362,0.043,1.0,0.98,66
oq_bufAhyl8,1241,0.433,0.07,0.799,0.971,66
oq_bufAhyl8,1246,0.428,0.067,0.83,0.979,66
oq_bufAhyl8,1496,0.744,0.412,0.982,0.922,66
oq_bufAhyl8,1497,0.663,0.419,0.998,0.836,66
oq_bufAhyl8,1497,0.663,0.419,0.998,0.836,76
pGP_oIdKmRY,1185,0.078,0.023,0.986,1.0,76
pGP_oIdKmRY,1192,0.162,0.017,1.0,1.0,66
pGP_oIdKmRY,1432,0.421,0.208,0.871,0.978,66
phVLLTMzmKk,1311,0.359,0.408,0.443,0.674,76
phrYEKv0rmw,1362,0.034,0.064,0.389,0.97,76
phrYEKv0rmw,1363,0.133,0.124,0.458,1.0,76
phrYEKv0rmw,1565,0.25,0.318,0.56,0.981,66
phrYEKv0rmw,1569,0.571,0.057,0.964,0.875,66
phrYEKv0rmw,1601,0.328,0.146,0.993,1.0,66
phrYEKv0rmw,1643,0.472,0.494,0.795,0.992,66
phrYEKv0rmw,1728,0.011,0.124,0.304,0.532,66
phrYEKv0rmw,1798,0.439,0.0,0.96,1.0,76
piYxcrMxVPw,1337,0.303,0.151,0.472,0.907,66
piYxcrMxVPw,1386,0.59,0.405,0.664,0.987,66
piYxcrMxVPw,1387,0.48,0.351,0.598,0.997,66
piYxcrMxVPw,1654,0.379,0.329,0.544,0.982,76
pieVIsGmLsc,1354,0.345,0.224,0.482,0.739,66
pieVIsGmLsc,1358,0.214,0.224,0.341,0.849,66
pieVIsGmLsc,1359,0.373,0.491,0.428,0.665,76
pieVIsGmLsc,1563,0.357,0.099,0.974,0.91,66
plkJ45_-pMk,1013,0.117,0.04,0.411,0.872,66
plkJ45_-pMk,1014,0.0,0.014,0.222,0.947,66
plkJ45_-pMk,1043,0.629,0.041,0.894,0.815,66
plkJ45_-pMk,1098,0.571,0.049,0.996,0.998,66
plkJ45_-pMk,1467,0.0,0.344,0.347,0.98,76
plkJ45_-pMk,1563,0.157,0.087,0.296,0.538,64
plkJ45_-pMk,1757,0.613,0.358,0.799,0.973,66
qBUu7cy-5Iw,926,0.031,0.243,0.556,0.977,66
qBUu7cy-5Iw,1180,0.148,0.327,0.479,0.976,66
qBUu7cy-5Iw,1181,0.247,0.032,0.875,0.978,66
qpoWHELxL-4,1003,0.327,0.209,0.466,0.632,66
qpoWHELxL-4,1484,0.307,0.416,0.703,0.73,64
qpoWHELxL-4,1485,0.353,0.379,0.685,0.71,64
qrkff49p4E4,924,0.56,0.228,0.801,0.971,66
qrkff49p4E4,1123,0.634,0.253,0.833,0.99,66
qrkff49p4E4,1587,0.559,0.128,0.869,0.77,66
qrkff49p4E4,1587,0.559,0.128,0.869,0.77,76
qrkff49p4E4,1589,0.522,0.169,0.831,0.765,66
qrkff49p4E4,1589,0.522,0.169,0.831,0.765,76
qrkff49p4E4,1590,0.552,0.225,0.741,0.753,66
qrkff49p4E4,1590,0.552,0.225,0.741,0.753,76
qrkff49p4E4,1591,0.585,0.259,0.758,0.748,66
qrkff49p4E4,1594,0.549,0.237,0.681,0.754,66
qsTqtWVVSLM,1358,0.253,0.036,0.618,0.958,66
qsTqtWVVSLM,1383,0.52,0.063,0.914,1.0,66
qsTqtWVVSLM,1693,0.497,0.065,0.766,0.995,66
qsTqtWVVSLM,1694,0.531,0.162,0.744,0.98,66
qsTqtWVVSLM,1698,0.167,0.04,0.5,0.996,76
qsTqtWVVSLM,1699,0.6,0.154,0.859,0.993,66
qsTqtWVVSLM,1700,0.642,0.095,0.96,0.993,66
r2llOyS-BmE,1012,0.261,0.253,0.428,0.575,66
r2llOyS-BmE,1020,0.247,0.227,0.4,0.628,66
r2llOyS-BmE,1033,0.047,0.241,0.433,0.952,76
r2llOyS-BmE,1034,0.005,0.108,0.383,0.863,76
r2llOyS-BmE,1034,0.313,0.241,0.611,0.764,64
r2llOyS-BmE,1035,0.133,0.087,0.623,0.989,66
r2llOyS-BmE,1046,0.07,0.207,0.343,0.987,64
r2llOyS-BmE,1046,0.07,0.207,0.343,0.987,66
r2llOyS-BmE,1047,0.327,0.25,0.62,0.981,64
r2llOyS-BmE,1124,0.637,0.342,0.853,0.813,66
r2llOyS-BmE,1125,0.087,0.267,0.289,0.966,66
r2llOyS-BmE,1125,0.363,0.306,0.521,0.833,66
r2llOyS-BmE,1209,0.419,0.125,0.85,0.812,66
r2llOyS-BmE,1229,0.254,0.094,0.606,1.0,66
r2llOyS-BmE,1244,0.468,0.227,0.59,0.813,66
r2llOyS-BmE,1244,0.551,0.327,0.673,0.872,66
r2llOyS-BmE,1245,0.531,0.315,0.681,0.899,66
r2llOyS-BmE,1247,0.439,0.188,0.637,0.955,66
r2llOyS-BmE,1259,0.367,0.223,0.663,0.997,66
r2llOyS-BmE,1260,0.47,0.23,0.879,0.977,66
r2llOyS-BmE,1268,0.791,0.22,0.999,0.786,76
r2llOyS-BmE,1269,0.37,0.057,0.682,0.983,66
r2llOyS-BmE,1269,0.626,0.203,0.955,0.986,76
r2llOyS-BmE,1271,0.552,0.175,0.888,0.986,66
r2llOyS-BmE,1276,0.363,0.168,0.596,0.899,66
r2llOyS-BmE,1292,0.038,0.502,0.248,0.725,66
r2llOyS-BmE,1334,0.013,0.116,0.487,0.993,66
r2llOyS-BmE,1373,0.454,0.346,0.741,0.996,66
r2llOyS-BmE,1376,0.5,0.36,0.718,0.994,66
r2llOyS-BmE,1400,0.517,0.196,0.849,0.664,66
r2llOyS-BmE,1463,0.211,0.26,0.413,0.911,66
r2llOyS-BmE,1469,0.238,0.238,0.444,0.931,66
r2llOyS-BmE,1469,0.55,0.224,0.698,0.49,66
r2llOyS-BmE,1470,0.587,0.248,0.72,0.504,66
r2llOyS-BmE,1479,0.377,0.262,0.671,0.765,76
r2llOyS-BmE,1481,0.184,0.174,0.307,0.469,76
r2llOyS-BmE,1495,0.02,0.024,0.362,0.99,64
r2llOyS-BmE,1521,0.005,0.204,0.193,0.986,66
r2llOyS-BmE,1522,0.0,0.104,0.377,0.986,66
r2llOyS-BmE,1522,0.595,0.112,0.937,0.986,66
r2llOyS-BmE,1523,0.004,0.172,0.4,0.99,66
r2llOyS-BmE,1524,0.0,0.202,0.401,1.0,66
r2llOyS-BmE,1524,0.734,0.104,0.998,0.877,66
r2llOyS-BmE,1525,0.011,0.21,0.386,0.979,66
r2llOyS-BmE,1526,0.561,0.101,0.965,0.99,66
r2llOyS-BmE,1527,0.0,0.149,0.331,0.993,66
r2llOyS-BmE,1527,0.62,0.113,0.963,0.996,66
r2llOyS-BmE,1528,0.0,0.069,0.392,0.991,66
r2llOyS-BmE,1529,0.039,0.111,0.363,0.987,66
r2llOyS-BmE,1530,0.0,0.127,0.314,0.981,66
r2llOyS-BmE,1530,0.639,0.206,0.897,0.7,66
r2llOyS-BmE,1531,0.0,0.146,0.367,0.998,66
r2llOyS-BmE,1532,0.611,0.182,0.897,0.962,66
r2llOyS-BmE,1533,0.005,0.204,0.333,0.986,66
r2llOyS-BmE,1533,0.534,0.187,0.908,0.967,66
r2llOyS-BmE,1534,0.012,0.236,0.408,0.989,66
r2llOyS-BmE,1534,0.483,0.136,0.917,1.0,66
r2llOyS-BmE,1535,0.46,0.132,0.858,0.892,76
rCb9-U4TArw,919,0.114,0.0,0.324,0.99,66
rCb9-U4TArw,920,0.118,0.266,0.26,0.737,66
rCb9-U4TArw,920,0.244,0.231,0.351,0.75,66
rCb9-U4TArw,921,0.138,0.212,0.286,0.81,66
rCb9-U4TArw,921,0.301,0.201,0.43,0.802,66
rCb9-U4TArw,923,0.34,0.282,0.424,0.777,66
rCb9-U4TArw,924,0.115,0.163,0.251,0.837,66
rCb9-U4TArw,924,0.278,0.143,0.416,0.798,66
rCb9-U4TArw,925,0.111,0.141,0.322,0.868,66
rCb9-U4TArw,927,0.097,0.059,0.466,0.996,66
rCb9-U4TArw,929,0.117,0.131,0.485,0.993,66
rCb9-U4TArw,929,0.616,0.234,0.894,0.984,66
rCb9-U4TArw,930,0.111,0.082,0.351,0.96,66
rCb9-U4TArw,930,0.649,0.186,0.89,0.962,66
rCb9-U4TArw,931,0.106,0.201,0.493,0.992,66
rCb9-U4TArw,931,0.616,0.281,0.888,0.999,66
rCb9-U4TArw,932,0.102,0.09,0.489,0.993,66
rCb9-U4TArw,933,0.128,0.096,0.765,0.972,66
rCb9-U4TArw,934,0.274,0.011,0.875,0.992,66
rCb9-U4TArw,939,0.55,0.4,0.893,0.977,66
rCb9-U4TArw,940,0.108,0.154,0.561,0.957,66
rCb9-U4TArw,940,0.367,0.14,0.799,0.991,66
rCb9-U4TArw,940,0.657,0.206,0.89,1.0,66
rCb9-U4TArw,941,0.112,0.004,0.678,0.977,66
rCb9-U4TArw,942,0.092,0.016,0.531,0.987,66
rCb9-U4TArw,945,0.386,0.042,0.575,0.993,66
rCb9-U4TArw,946,0.306,0.032,0.657,0.995,66
rCb9-U4TArw,946,0.572,0.072,0.754,0.981,66
rCb9-U4TArw,951,0.112,0.525,0.438,0.998,66
rCb9-U4TArw,952,0.115,0.197,0.373,0.918,66
rCb9-U4TArw,953,0.237,0.192,0.457,0.981,66
rCb9-U4TArw,1003,0.635,0.036,0.871,1.0,64
rCb9-U4TArw,1004,0.575,0.021,0.822,0.996,64
rCb9-U4TArw,1005,0.427,0.036,0.768,0.995,64
rCb9-U4TArw,1027,0.166,0.044,0.739,0.988,64
rCb9-U4TArw,1038,0.134,0.033,0.553,1.0,66
rCb9-U4TArw,1039,0.532,0.007,0.736,0.998,66
rCb9-U4TArw,1280,0.776,0.002,0.894,0.981,64
rCb9-U4TArw,1281,0.737,0.021,0.891,0.967,64
rCb9-U4TArw,1282,0.744,0.021,0.892,0.972,64
rCb9-U4TArw,1286,0.447,0.037,0.865,0.998,64
rCb9-U4TArw,1287,0.41,0.25,0.64,0.995,64
rCb9-U4TArw,1288,0.572,0.0,0.824,0.998,64
rCb9-U4TArw,1289,0.358,0.265,0.686,0.998,64
rCb9-U4TArw,1290,0.364,0.007,0.875,0.949,64
rCb9-U4TArw,1784,0.549,0.146,0.758,0.985,76
rFgb2ECMcrY,1668,0.377,0.198,0.88,0.958,66
rFgb2ECMcrY,1669,0.221,0.19,0.294,0.539,66
rFgb2ECMcrY,1673,0.293,0.295,0.478,0.715,64
rFgb2ECMcrY,1733,0.136,0.068,0.572,0.988,66
rFgb2ECMcrY,1736,0.238,0.124,0.723,0.96,66
rFgb2ECMcrY,1737,0.238,0.061,0.652,0.955,66
rFgb2ECMcrY,1778,0.197,0.04,0.637,0.985,66
rJKeqfTlAeY,1156,0.076,0.267,0.868,0.963,66
rJKeqfTlAeY,1161,0.392,0.308,0.591,0.969,66
rJKeqfTlAeY,1162,0.398,0.277,0.545,0.915,66
rUYsoIIE37A,973,0.344,0.255,0.586,0.854,66
rUYsoIIE37A,1107,0.038,0.352,0.325,0.872,66
rUYsoIIE37A,1121,0.043,0.295,0.356,0.882,66
rUYsoIIE37A,1122,0.042,0.302,0.351,0.877,66
rUYsoIIE37A,1123,0.027,0.296,0.336,0.874,66
rUYsoIIE37A,1124,0.137,0.222,0.682,0.848,66
rUYsoIIE37A,1124,0.137,0.222,0.682,0.848,76
rUYsoIIE37A,1125,0.146,0.208,0.588,0.845,66
rUYsoIIE37A,1125,0.418,0.277,0.572,0.619,66
rUYsoIIE37A,1129,0.434,0.29,0.608,0.869,66
rUYsoIIE37A,1151,0.009,0.136,0.56,0.874,66
rUYsoIIE37A,1152,0.0,0.157,0.478,0.877,66
rUYsoIIE37A,1153,0.012,0.135,0.554,0.868,66
rUYsoIIE37A,1154,0.008,0.143,0.558,0.884,66
rUYsoIIE37A,1193,0.411,0.296,0.585,0.864,66
rUYsoIIE37A,1197,0.379,0.259,0.598,0.64,64
rUYsoIIE37A,1197,0.564,0.303,0.752,0.839,64
rUYsoIIE37A,1199,0.318,0.236,0.623,0.869,64
rUYsoIIE37A,1199,0.52,0.177,0.683,0.815,64
rUYsoIIE37A,1200,0.221,0.23,0.553,0.872,64
rUYsoIIE37A,1200,0.763,0.166,0.992,0.869,64
rUYsoIIE37A,1201,0.432,0.164,0.707,0.844,64
rUYsoIIE37A,1201,0.604,0.131,0.84,0.859,64
rUYsoIIE37A,1202,0.508,0.151,0.724,0.852,64
rUYsoIIE37A,1202,0.587,0.27,0.919,0.865,64
rUYsoIIE37A,1204,0.018,0.183,0.525,0.921,64
rUYsoIIE37A,1205,0.187,0.17,0.805,0.9,64
rUYsoIIE37A,1205,0.187,0.17,0.805,0.9,76
rUYsoIIE37A,1206,0.222,0.254,0.532,0.882,64
rUYsoIIE37A,1206,0.434,0.198,0.849,0.89,64
rUYsoIIE37A,1207,0.273,0.194,0.738,0.882,64
rUYsoIIE37A,1207,0.51,0.457,0.966,0.878,64
rUYsoIIE37A,1208,0.22,0.255,0.574,0.863,64
rUYsoIIE37A,1211,0.417,0.313,0.996,0.872,64
rUYsoIIE37A,1212,0.096,0.192,0.98,0.844,64
rUYsoIIE37A,1214,0.274,0.307,0.637,0.865,64
rUYsoIIE37A,1224,0.381,0.248,0.559,0.817,66
rUYsoIIE37A,1225,0.366,0.239,0.529,0.818,66
rUYsoIIE37A,1226,0.332,0.237,0.463,0.791,66
rUYsoIIE37A,1226,0.635,0.164,0.98,0.88,76
rUYsoIIE37A,1227,0.269,0.243,0.399,0.77,66
rUYsoIIE37A,1227,0.737,0.177,0.921,0.832,66
rUYsoIIE37A,1228,0.57,0.155,0.777,0.804,66
rUYsoIIE37A,1229,0.408,0.154,0.726,0.802,76
rUYsoIIE37A,1231,0.501,0.162,0.868,0.865,66
rUYsoIIE37A,1231,0.837,0.233,0.976,0.822,66
rUYsoIIE37A,1232,0.651,0.188,0.899,0.851,66
rUYsoIIE37A,1233,0.663,0.21,0.805,0.832,66
rUYsoIIE37A,1234,0.601,0.322,0.975,0.877,66
rUYsoIIE37A,1235,0.645,0.323,0.836,0.828,66
rUYsoIIE37A,1236,0.617,0.414,0.766,0.838,64
rUYsoIIE37A,1240,0.0,0.132,0.257,0.891,66
rUYsoIIE37A,1330,0.135,0.247,0.613,0.871,66
rUYsoIIE37A,1440,0.454,0.194,0.696,0.879,66
rUYsoIIE37A,1441,0.263,0.165,0.595,0.88,66
rUYsoIIE37A,1442,0.205,0.165,0.554,0.883,66
rUYsoIIE37A,1442,0.513,0.164,0.801,0.87,66
rUYsoIIE37A,1443,0.208,0.18,0.614,0.901,66
